filename,width,height,class,xmin,ymin,xmax,ymax
frame293.jpg,1920,1080,mobil,724,166,776,237
frame293.jpg,1920,1080,mobil,861,130,898,171
frame293.jpg,1920,1080,mobil,929,134,969,179
frame293.jpg,1920,1080,motor,909,930,1035,1080
frame293.jpg,1920,1080,motor,1360,397,1423,530
frame293.jpg,1920,1080,motor,1257,355,1311,416
frame293.jpg,1920,1080,motor,944,207,983,288
frame292.jpg,1920,1080,motor,902,893,1046,1080
frame292.jpg,1920,1080,motor,1351,393,1414,523
frame292.jpg,1920,1080,motor,1246,351,1305,405
frame292.jpg,1920,1080,motor,944,210,980,278
frame292.jpg,1920,1080,mobil,1191,393,1380,619
frame292.jpg,1920,1080,mobil,716,420,885,642
frame292.jpg,1920,1080,mobil,1046,251,1141,347
frame292.jpg,1920,1080,mobil,1018,184,1094,279
frame292.jpg,1920,1080,mobil,650,223,734,315
frame292.jpg,1920,1080,mobil,718,165,778,234
frame292.jpg,1920,1080,mobil,905,173,969,241
frame292.jpg,1920,1080,mobil,926,136,970,183
frame292.jpg,1920,1080,mobil,857,128,903,174
frame290.jpg,1920,1080,motor,907,838,1023,1080
frame290.jpg,1920,1080,motor,1335,386,1401,511
frame290.jpg,1920,1080,motor,1237,350,1297,402
frame290.jpg,1920,1080,motor,943,203,985,284
frame290.jpg,1920,1080,mobil,1380,882,1807,1080
frame290.jpg,1920,1080,mobil,1184,392,1365,610
frame290.jpg,1920,1080,mobil,729,412,882,620
frame290.jpg,1920,1080,mobil,1052,251,1133,341
frame290.jpg,1920,1080,mobil,1018,180,1092,279
frame290.jpg,1920,1080,mobil,907,174,965,234
frame290.jpg,1920,1080,mobil,653,219,729,309
frame290.jpg,1920,1080,mobil,723,168,785,234
frame290.jpg,1920,1080,mobil,860,127,901,169
frame290.jpg,1920,1080,mobil,929,137,969,177
frame29.jpg,1920,1080,motor,938,925,1050,1080
frame29.jpg,1920,1080,motor,121,729,247,966
frame29.jpg,1920,1080,mobil,371,409,565,609
frame29.jpg,1920,1080,mobil,559,646,832,1080
frame29.jpg,1920,1080,mobil,939,516,1124,715
frame29.jpg,1920,1080,mobil,1298,419,1475,610
frame29.jpg,1920,1080,mobil,1103,345,1221,495
frame29.jpg,1920,1080,mobil,707,420,837,566
frame29.jpg,1920,1080,mobil,592,321,716,445
frame29.jpg,1920,1080,mobil,934,295,1026,423
frame29.jpg,1920,1080,mobil,1030,257,1114,356
frame29.jpg,1920,1080,mobil,980,219,1055,289
frame29.jpg,1920,1080,mobil,887,215,957,296
frame29.jpg,1920,1080,mobil,783,202,856,279
frame291.jpg,1920,1080,mobil,1185,402,1373,612
frame291.jpg,1920,1080,mobil,732,414,885,623
frame291.jpg,1920,1080,mobil,1055,250,1133,343
frame291.jpg,1920,1080,mobil,1015,189,1098,275
frame291.jpg,1920,1080,mobil,910,173,965,242
frame291.jpg,1920,1080,mobil,650,223,735,311
frame291.jpg,1920,1080,mobil,721,164,774,233
frame291.jpg,1920,1080,mobil,859,120,902,169
frame291.jpg,1920,1080,mobil,928,130,973,183
frame291.jpg,1920,1080,motor,910,884,1033,1080
frame291.jpg,1920,1080,motor,1344,389,1411,521
frame291.jpg,1920,1080,motor,1244,352,1303,406
frame291.jpg,1920,1080,motor,943,200,980,283
frame289.jpg,1920,1080,mobil,1380,866,1765,1080
frame289.jpg,1920,1080,mobil,1188,393,1362,601
frame289.jpg,1920,1080,mobil,737,407,892,615
frame289.jpg,1920,1080,mobil,1055,247,1134,339
frame289.jpg,1920,1080,mobil,1014,184,1096,278
frame289.jpg,1920,1080,mobil,650,219,730,312
frame289.jpg,1920,1080,mobil,719,162,780,236
frame289.jpg,1920,1080,mobil,909,166,966,246
frame289.jpg,1920,1080,mobil,864,128,901,170
frame289.jpg,1920,1080,mobil,932,141,966,171
frame289.jpg,1920,1080,motor,901,846,1024,1080
frame289.jpg,1920,1080,motor,1337,379,1393,510
frame289.jpg,1920,1080,motor,1233,341,1291,393
frame289.jpg,1920,1080,motor,950,198,984,280
frame288.jpg,1920,1080,motor,907,818,1032,1080
frame288.jpg,1920,1080,motor,1855,778,1920,969
frame288.jpg,1920,1080,motor,1328,370,1397,518
frame288.jpg,1920,1080,motor,1224,333,1289,393
frame288.jpg,1920,1080,motor,939,202,984,279
frame288.jpg,1920,1080,mobil,1365,852,1785,1080
frame288.jpg,1920,1080,mobil,1179,379,1356,595
frame288.jpg,1920,1080,mobil,725,401,891,606
frame288.jpg,1920,1080,mobil,1039,239,1133,337
frame288.jpg,1920,1080,mobil,1014,184,1091,274
frame288.jpg,1920,1080,mobil,655,221,732,311
frame288.jpg,1920,1080,mobil,721,169,780,234
frame288.jpg,1920,1080,mobil,905,173,965,234
frame288.jpg,1920,1080,mobil,864,125,896,168
frame288.jpg,1920,1080,mobil,925,128,966,175
frame287.jpg,1920,1080,mobil,1362,848,1784,1080
frame287.jpg,1920,1080,mobil,1180,388,1359,584
frame287.jpg,1920,1080,mobil,735,406,888,601
frame287.jpg,1920,1080,mobil,1047,245,1133,342
frame287.jpg,1920,1080,mobil,1014,182,1092,269
frame287.jpg,1920,1080,mobil,657,212,732,305
frame287.jpg,1920,1080,mobil,719,162,775,232
frame287.jpg,1920,1080,mobil,903,170,965,237
frame287.jpg,1920,1080,mobil,862,123,903,169
frame287.jpg,1920,1080,motor,907,810,1023,1080
frame287.jpg,1920,1080,motor,1833,737,1920,967
frame287.jpg,1920,1080,motor,1324,373,1384,507
frame287.jpg,1920,1080,motor,1221,336,1283,387
frame287.jpg,1920,1080,motor,944,200,979,278
frame284.jpg,1920,1080,motor,153,924,322,1080
frame284.jpg,1920,1080,motor,912,750,1024,1023
frame284.jpg,1920,1080,motor,1775,698,1920,948
frame284.jpg,1920,1080,motor,1309,359,1360,484
frame284.jpg,1920,1080,motor,1218,329,1270,384
frame284.jpg,1920,1080,motor,946,195,978,266
frame284.jpg,1920,1080,mobil,470,825,860,1080
frame284.jpg,1920,1080,mobil,1337,787,1772,1080
frame284.jpg,1920,1080,mobil,1160,361,1342,579
frame284.jpg,1920,1080,mobil,733,371,891,586
frame284.jpg,1920,1080,mobil,1041,239,1133,337
frame284.jpg,1920,1080,mobil,1014,179,1089,269
frame284.jpg,1920,1080,mobil,652,215,737,297
frame284.jpg,1920,1080,mobil,719,164,780,227
frame284.jpg,1920,1080,mobil,901,165,970,232
frame284.jpg,1920,1080,mobil,862,120,902,175
frame286.jpg,1920,1080,motor,919,789,1023,1052
frame286.jpg,1920,1080,motor,1812,730,1920,941
frame286.jpg,1920,1080,motor,1318,371,1382,493
frame286.jpg,1920,1080,motor,1219,337,1282,388
frame286.jpg,1920,1080,motor,942,195,979,278
frame286.jpg,1920,1080,mobil,1348,814,1780,1080
frame286.jpg,1920,1080,mobil,489,866,852,1080
frame286.jpg,1920,1080,mobil,1170,368,1344,575
frame286.jpg,1920,1080,mobil,729,398,902,593
frame286.jpg,1920,1080,mobil,1048,243,1129,334
frame286.jpg,1920,1080,mobil,1014,182,1088,273
frame286.jpg,1920,1080,mobil,906,169,969,234
frame286.jpg,1920,1080,mobil,650,219,732,306
frame286.jpg,1920,1080,mobil,715,166,782,230
frame286.jpg,1920,1080,mobil,860,128,897,164
frame283.jpg,1920,1080,mobil,1330,775,1754,1080
frame283.jpg,1920,1080,mobil,484,806,850,1080
frame283.jpg,1920,1080,mobil,1162,371,1335,561
frame283.jpg,1920,1080,mobil,734,379,889,565
frame283.jpg,1920,1080,mobil,657,210,742,305
frame283.jpg,1920,1080,mobil,1046,234,1124,319
frame283.jpg,1920,1080,mobil,1015,183,1084,260
frame283.jpg,1920,1080,mobil,902,162,960,225
frame283.jpg,1920,1080,mobil,865,125,897,160
frame283.jpg,1920,1080,mobil,720,161,783,228
frame283.jpg,1920,1080,motor,170,901,333,1080
frame283.jpg,1920,1080,motor,914,743,1030,989
frame283.jpg,1920,1080,motor,1762,686,1919,930
frame283.jpg,1920,1080,motor,1305,353,1357,474
frame283.jpg,1920,1080,motor,1212,325,1268,378
frame283.jpg,1920,1080,motor,946,196,984,265
frame282.jpg,1920,1080,motor,202,871,358,1080
frame282.jpg,1920,1080,motor,918,725,1025,977
frame282.jpg,1920,1080,motor,1734,662,1901,915
frame282.jpg,1920,1080,motor,1297,345,1352,473
frame282.jpg,1920,1080,motor,1206,321,1262,373
frame282.jpg,1920,1080,motor,946,193,978,268
frame282.jpg,1920,1080,mobil,1315,762,1743,1080
frame282.jpg,1920,1080,mobil,496,783,844,1080
frame282.jpg,1920,1080,mobil,1162,359,1326,551
frame282.jpg,1920,1080,mobil,733,377,894,555
frame282.jpg,1920,1080,mobil,1051,230,1126,319
frame282.jpg,1920,1080,mobil,1007,178,1084,264
frame282.jpg,1920,1080,mobil,662,210,735,296
frame282.jpg,1920,1080,mobil,721,161,782,227
frame282.jpg,1920,1080,mobil,909,166,962,233
frame282.jpg,1920,1080,mobil,861,127,903,166
frame285.jpg,1920,1080,mobil,1342,818,1765,1080
frame285.jpg,1920,1080,mobil,453,851,867,1080
frame285.jpg,1920,1080,mobil,1168,373,1341,570
frame285.jpg,1920,1080,mobil,730,386,896,586
frame285.jpg,1920,1080,mobil,1037,243,1139,333
frame285.jpg,1920,1080,mobil,1011,177,1091,268
frame285.jpg,1920,1080,mobil,900,161,969,236
frame285.jpg,1920,1080,mobil,655,210,732,307
frame285.jpg,1920,1080,mobil,718,162,780,236
frame285.jpg,1920,1080,mobil,860,124,900,165
frame285.jpg,1920,1080,motor,130,957,300,1080
frame285.jpg,1920,1080,motor,911,771,1029,1050
frame285.jpg,1920,1080,motor,1792,711,1920,958
frame285.jpg,1920,1080,motor,1316,368,1369,483
frame285.jpg,1920,1080,motor,1218,330,1271,378
frame285.jpg,1920,1080,motor,947,198,976,273
frame281.jpg,1920,1080,mobil,512,789,849,1080
frame281.jpg,1920,1080,mobil,1310,761,1723,1080
frame281.jpg,1920,1080,mobil,1157,352,1315,557
frame281.jpg,1920,1080,mobil,737,370,892,550
frame281.jpg,1920,1080,mobil,1050,233,1120,319
frame281.jpg,1920,1080,mobil,1009,170,1074,261
frame281.jpg,1920,1080,mobil,907,166,962,230
frame281.jpg,1920,1080,mobil,725,162,779,228
frame281.jpg,1920,1080,mobil,670,207,732,287
frame281.jpg,1920,1080,mobil,860,123,905,168
frame281.jpg,1920,1080,motor,1728,666,1865,886
frame281.jpg,1920,1080,motor,920,721,1025,932
frame281.jpg,1920,1080,motor,226,845,374,1080
frame281.jpg,1920,1080,motor,1293,345,1348,469
frame281.jpg,1920,1080,motor,1198,320,1252,366
frame281.jpg,1920,1080,motor,950,196,979,271
frame32.jpg,1920,1080,mobil,557,675,812,1080
frame32.jpg,1920,1080,mobil,942,528,1134,723
frame32.jpg,1920,1080,mobil,1303,421,1492,633
frame32.jpg,1920,1080,mobil,1105,355,1232,497
frame32.jpg,1920,1080,mobil,928,300,1038,430
frame32.jpg,1920,1080,mobil,702,429,846,587
frame32.jpg,1920,1080,mobil,369,427,552,606
frame32.jpg,1920,1080,mobil,576,325,718,465
frame32.jpg,1920,1080,mobil,1034,262,1121,352
frame32.jpg,1920,1080,mobil,984,216,1051,286
frame32.jpg,1920,1080,mobil,894,216,964,298
frame32.jpg,1920,1080,mobil,779,203,848,274
frame32.jpg,1920,1080,motor,56,778,205,1019
frame315.jpg,1920,1080,mobil,1298,536,1592,864
frame315.jpg,1920,1080,mobil,650,595,871,934
frame315.jpg,1920,1080,mobil,1052,293,1153,389
frame315.jpg,1920,1080,mobil,1034,219,1133,309
frame315.jpg,1920,1080,mobil,912,191,983,274
frame315.jpg,1920,1080,mobil,621,253,718,355
frame315.jpg,1920,1080,mobil,712,182,778,256
frame315.jpg,1920,1080,mobil,929,141,974,195
frame315.jpg,1920,1080,mobil,852,132,906,177
frame315.jpg,1920,1080,motor,1552,553,1651,756
frame315.jpg,1920,1080,motor,1370,460,1459,542
frame315.jpg,1920,1080,motor,941,253,982,346
frame315.jpg,1920,1080,motor,1066,139,1096,187
frame313.jpg,1920,1080,mobil,1285,527,1569,832
frame313.jpg,1920,1080,mobil,653,577,874,896
frame313.jpg,1920,1080,mobil,1048,292,1155,383
frame313.jpg,1920,1080,mobil,1038,212,1129,303
frame313.jpg,1920,1080,mobil,906,189,976,269
frame313.jpg,1920,1080,mobil,623,251,715,348
frame313.jpg,1920,1080,mobil,711,180,774,253
frame313.jpg,1920,1080,mobil,857,130,902,183
frame313.jpg,1920,1080,mobil,932,147,969,192
frame313.jpg,1920,1080,motor,1528,530,1630,727
frame313.jpg,1920,1080,motor,1352,442,1446,533
frame313.jpg,1920,1080,motor,939,246,982,345
frame313.jpg,1920,1080,motor,1066,136,1094,183
frame312.jpg,1920,1080,motor,1518,523,1609,705
frame312.jpg,1920,1080,motor,1348,436,1430,528
frame312.jpg,1920,1080,motor,942,242,976,336
frame312.jpg,1920,1080,motor,1062,132,1092,187
frame312.jpg,1920,1080,mobil,1280,515,1555,824
frame312.jpg,1920,1080,mobil,653,561,876,888
frame312.jpg,1920,1080,mobil,1048,284,1159,391
frame312.jpg,1920,1080,mobil,1035,211,1121,310
frame312.jpg,1920,1080,mobil,911,188,974,262
frame312.jpg,1920,1080,mobil,620,252,723,348
frame312.jpg,1920,1080,mobil,711,177,774,250
frame312.jpg,1920,1080,mobil,856,139,905,175
frame312.jpg,1920,1080,mobil,932,145,974,188
frame311.jpg,1920,1080,mobil,1268,503,1534,805
frame311.jpg,1920,1080,mobil,665,557,876,871
frame311.jpg,1920,1080,mobil,1051,284,1152,382
frame311.jpg,1920,1080,mobil,1033,202,1121,306
frame311.jpg,1920,1080,mobil,909,192,985,268
frame311.jpg,1920,1080,mobil,629,248,718,346
frame311.jpg,1920,1080,mobil,709,177,780,252
frame311.jpg,1920,1080,mobil,856,128,900,173
frame311.jpg,1920,1080,mobil,929,143,973,193
frame311.jpg,1920,1080,motor,1511,516,1594,693
frame311.jpg,1920,1080,motor,1343,437,1425,507
frame311.jpg,1920,1080,motor,941,242,985,337
frame311.jpg,1920,1080,motor,1070,138,1091,179
frame314.jpg,1920,1080,motor,1541,543,1639,730
frame314.jpg,1920,1080,motor,1364,450,1447,543
frame314.jpg,1920,1080,motor,938,245,980,338
frame314.jpg,1920,1080,motor,1069,143,1093,186
frame314.jpg,1920,1080,mobil,1298,536,1576,845
frame314.jpg,1920,1080,mobil,644,586,882,921
frame314.jpg,1920,1080,mobil,1044,292,1152,391
frame314.jpg,1920,1080,mobil,1033,211,1126,303
frame314.jpg,1920,1080,mobil,911,193,975,274
frame314.jpg,1920,1080,mobil,618,251,724,351
frame314.jpg,1920,1080,mobil,709,179,773,253
frame314.jpg,1920,1080,mobil,857,132,897,182
frame314.jpg,1920,1080,mobil,928,143,970,197
frame310.jpg,1920,1080,motor,1502,506,1588,683
frame310.jpg,1920,1080,motor,1329,427,1418,502
frame310.jpg,1920,1080,motor,937,242,984,330
frame310.jpg,1920,1080,motor,1066,138,1092,189
frame310.jpg,1920,1080,mobil,1266,498,1530,784
frame310.jpg,1920,1080,mobil,662,541,876,855
frame310.jpg,1920,1080,mobil,1046,282,1144,374
frame310.jpg,1920,1080,mobil,1029,205,1126,307
frame310.jpg,1920,1080,mobil,903,188,982,264
frame310.jpg,1920,1080,mobil,626,248,723,341
frame310.jpg,1920,1080,mobil,710,177,775,243
frame310.jpg,1920,1080,mobil,855,128,902,179
frame310.jpg,1920,1080,mobil,928,141,974,187
frame31.jpg,1920,1080,motor,85,757,218,1003
frame31.jpg,1920,1080,mobil,543,678,820,1080
frame31.jpg,1920,1080,mobil,950,521,1157,724
frame31.jpg,1920,1080,mobil,1302,418,1489,619
frame31.jpg,1920,1080,mobil,1101,355,1230,509
frame31.jpg,1920,1080,mobil,925,303,1047,432
frame31.jpg,1920,1080,mobil,701,420,841,592
frame31.jpg,1920,1080,mobil,373,423,556,596
frame31.jpg,1920,1080,mobil,583,311,697,446
frame31.jpg,1920,1080,mobil,1026,264,1119,348
frame31.jpg,1920,1080,mobil,991,215,1051,300
frame31.jpg,1920,1080,mobil,889,218,965,296
frame31.jpg,1920,1080,mobil,783,203,850,279
frame307.jpg,1920,1080,mobil,1255,480,1500,757
frame307.jpg,1920,1080,mobil,683,506,875,798
frame307.jpg,1920,1080,mobil,1053,274,1147,370
frame307.jpg,1920,1080,mobil,1026,206,1119,291
frame307.jpg,1920,1080,mobil,911,179,970,253
frame307.jpg,1920,1080,mobil,634,247,724,336
frame307.jpg,1920,1080,mobil,709,182,780,241
frame307.jpg,1920,1080,mobil,860,125,903,177
frame307.jpg,1920,1080,mobil,929,142,975,187
frame307.jpg,1920,1080,motor,1469,488,1551,650
frame307.jpg,1920,1080,motor,1318,418,1394,486
frame307.jpg,1920,1080,motor,939,239,988,321
frame306.jpg,1920,1080,motor,1456,478,1534,629
frame306.jpg,1920,1080,motor,1318,405,1387,480
frame306.jpg,1920,1080,motor,942,230,982,321
frame306.jpg,1920,1080,mobil,1242,473,1494,751
frame306.jpg,1920,1080,mobil,680,510,883,798
frame306.jpg,1920,1080,mobil,1046,269,1148,369
frame306.jpg,1920,1080,mobil,1028,198,1114,301
frame306.jpg,1920,1080,mobil,907,184,976,259
frame306.jpg,1920,1080,mobil,633,237,723,342
frame306.jpg,1920,1080,mobil,712,175,779,245
frame306.jpg,1920,1080,mobil,856,129,897,175
frame306.jpg,1920,1080,mobil,926,141,971,192
frame309.jpg,1920,1080,mobil,1264,497,1519,777
frame309.jpg,1920,1080,mobil,675,534,883,838
frame309.jpg,1920,1080,mobil,1050,284,1153,370
frame309.jpg,1920,1080,mobil,1030,201,1120,302
frame309.jpg,1920,1080,mobil,905,189,980,264
frame309.jpg,1920,1080,mobil,633,246,726,345
frame309.jpg,1920,1080,mobil,706,179,774,247
frame309.jpg,1920,1080,mobil,857,129,909,179
frame309.jpg,1920,1080,mobil,926,145,978,196
frame309.jpg,1920,1080,motor,1483,495,1574,668
frame309.jpg,1920,1080,motor,1330,423,1403,498
frame309.jpg,1920,1080,motor,942,241,980,330
frame309.jpg,1920,1080,motor,1066,136,1091,180
frame305.jpg,1920,1080,mobil,1242,469,1484,743
frame305.jpg,1920,1080,mobil,696,500,873,783
frame305.jpg,1920,1080,mobil,1052,274,1150,377
frame305.jpg,1920,1080,mobil,1029,197,1116,288
frame305.jpg,1920,1080,mobil,910,180,973,256
frame305.jpg,1920,1080,mobil,638,243,716,332
frame305.jpg,1920,1080,mobil,714,173,774,238
frame305.jpg,1920,1080,mobil,857,130,902,175
frame305.jpg,1920,1080,mobil,930,139,974,184
frame305.jpg,1920,1080,motor,1453,475,1526,619
frame305.jpg,1920,1080,motor,1305,401,1380,475
frame305.jpg,1920,1080,motor,944,232,979,312
frame304.jpg,1920,1080,motor,1437,460,1514,623
frame304.jpg,1920,1080,motor,1300,398,1383,477
frame304.jpg,1920,1080,motor,941,225,985,319
frame304.jpg,1920,1080,mobil,1238,461,1473,723
frame304.jpg,1920,1080,mobil,687,491,883,764
frame304.jpg,1920,1080,mobil,1052,277,1152,368
frame304.jpg,1920,1080,mobil,1025,197,1114,295
frame304.jpg,1920,1080,mobil,905,184,970,257
frame304.jpg,1920,1080,mobil,633,238,725,333
frame304.jpg,1920,1080,mobil,710,177,776,246
frame304.jpg,1920,1080,mobil,860,133,901,174
frame304.jpg,1920,1080,mobil,929,141,970,189
frame308.jpg,1920,1080,motor,1482,497,1557,653
frame308.jpg,1920,1080,motor,1324,419,1400,496
frame308.jpg,1920,1080,motor,941,237,984,328
frame308.jpg,1920,1080,mobil,1255,484,1510,768
frame308.jpg,1920,1080,mobil,674,528,884,819
frame308.jpg,1920,1080,mobil,1053,278,1155,373
frame308.jpg,1920,1080,mobil,1029,206,1120,300
frame308.jpg,1920,1080,mobil,907,188,979,260
frame308.jpg,1920,1080,mobil,633,246,732,339
frame308.jpg,1920,1080,mobil,715,180,771,248
frame308.jpg,1920,1080,mobil,855,127,898,175
frame308.jpg,1920,1080,mobil,929,141,978,189
frame303.jpg,1920,1080,mobil,1233,453,1469,709
frame303.jpg,1920,1080,mobil,700,482,873,750
frame303.jpg,1920,1080,mobil,1051,271,1148,362
frame303.jpg,1920,1080,mobil,1026,192,1119,293
frame303.jpg,1920,1080,mobil,905,179,976,256
frame303.jpg,1920,1080,mobil,637,232,729,334
frame303.jpg,1920,1080,mobil,707,171,778,242
frame303.jpg,1920,1080,mobil,859,125,900,171
frame303.jpg,1920,1080,mobil,929,139,975,187
frame303.jpg,1920,1080,motor,1432,451,1502,612
frame303.jpg,1920,1080,motor,1297,397,1370,460
frame303.jpg,1920,1080,motor,938,225,984,310
frame300.jpg,1920,1080,motor,1407,437,1474,580
frame300.jpg,1920,1080,motor,1287,375,1348,450
frame300.jpg,1920,1080,motor,938,220,988,314
frame300.jpg,1920,1080,mobil,1219,433,1441,680
frame300.jpg,1920,1080,mobil,692,471,885,718
frame300.jpg,1920,1080,mobil,1052,264,1147,364
frame300.jpg,1920,1080,mobil,1025,196,1103,292
frame300.jpg,1920,1080,mobil,907,184,975,252
frame300.jpg,1920,1080,mobil,641,236,734,327
frame300.jpg,1920,1080,mobil,716,171,774,238
frame300.jpg,1920,1080,mobil,861,120,898,174
frame300.jpg,1920,1080,mobil,929,139,969,187
frame30.jpg,1920,1080,mobil,555,661,819,1070
frame30.jpg,1920,1080,mobil,378,416,552,618
frame30.jpg,1920,1080,mobil,587,315,718,453
frame30.jpg,1920,1080,mobil,702,420,844,578
frame30.jpg,1920,1080,mobil,942,507,1115,721
frame30.jpg,1920,1080,mobil,1293,416,1494,607
frame30.jpg,1920,1080,mobil,1097,345,1238,510
frame30.jpg,1920,1080,mobil,929,292,1030,423
frame30.jpg,1920,1080,mobil,1023,256,1120,355
frame30.jpg,1920,1080,mobil,989,220,1051,284
frame30.jpg,1920,1080,mobil,891,220,960,301
frame30.jpg,1920,1080,mobil,780,203,847,275
frame30.jpg,1920,1080,motor,109,743,235,988
frame302.jpg,1920,1080,motor,1423,453,1494,602
frame302.jpg,1920,1080,motor,1291,395,1366,459
frame302.jpg,1920,1080,motor,944,228,983,307
frame302.jpg,1920,1080,mobil,1221,448,1453,709
frame302.jpg,1920,1080,mobil,693,489,884,743
frame302.jpg,1920,1080,mobil,1046,269,1147,370
frame302.jpg,1920,1080,mobil,1021,193,1112,293
frame302.jpg,1920,1080,mobil,906,184,971,255
frame302.jpg,1920,1080,mobil,637,234,729,327
frame302.jpg,1920,1080,mobil,710,174,778,239
frame302.jpg,1920,1080,mobil,859,128,906,177
frame302.jpg,1920,1080,mobil,929,141,971,186
frame3.jpg,1920,1080,motor,923,827,1034,1080
frame3.jpg,1920,1080,motor,379,491,446,653
frame3.jpg,1920,1080,motor,974,518,1055,692
frame3.jpg,1920,1080,motor,1424,673,1547,891
frame3.jpg,1920,1080,mobil,652,473,832,750
frame3.jpg,1920,1080,mobil,479,328,618,501
frame3.jpg,1920,1080,mobil,651,264,757,379
frame3.jpg,1920,1080,mobil,732,342,852,466
frame3.jpg,1920,1080,mobil,916,395,1060,539
frame3.jpg,1920,1080,mobil,1210,338,1361,505
frame3.jpg,1920,1080,mobil,1069,288,1175,410
frame3.jpg,1920,1080,mobil,916,256,1018,361
frame3.jpg,1920,1080,mobil,1000,221,1100,305
frame3.jpg,1920,1080,mobil,866,195,952,262
frame3.jpg,1920,1080,mobil,962,193,1037,256
frame3.jpg,1920,1080,mobil,770,191,850,266
frame334.jpg,1920,1080,motor,1550,597,1657,733
frame334.jpg,1920,1080,motor,933,307,983,416
frame334.jpg,1920,1080,motor,876,261,916,348
frame334.jpg,1920,1080,motor,1076,148,1112,207
frame334.jpg,1920,1080,mobil,1448,734,1892,1080
frame334.jpg,1920,1080,mobil,1057,337,1175,450
frame334.jpg,1920,1080,mobil,1059,241,1171,351
frame334.jpg,1920,1080,mobil,919,207,989,303
frame334.jpg,1920,1080,mobil,587,295,698,410
frame334.jpg,1920,1080,mobil,928,152,978,214
frame334.jpg,1920,1080,mobil,700,195,771,268
frame334.jpg,1920,1080,mobil,865,145,898,191
frame333.jpg,1920,1080,mobil,1439,715,1891,1080
frame333.jpg,1920,1080,mobil,564,843,850,1080
frame333.jpg,1920,1080,mobil,1056,333,1169,436
frame333.jpg,1920,1080,mobil,1057,237,1164,350
frame333.jpg,1920,1080,mobil,907,207,989,300
frame333.jpg,1920,1080,mobil,587,291,723,411
frame333.jpg,1920,1080,mobil,694,192,770,271
frame333.jpg,1920,1080,mobil,864,138,896,186
frame333.jpg,1920,1080,mobil,928,156,975,207
frame333.jpg,1920,1080,motor,1529,582,1642,728
frame333.jpg,1920,1080,motor,933,305,979,415
frame333.jpg,1920,1080,motor,876,261,924,350
frame333.jpg,1920,1080,motor,1078,142,1110,207
frame330.jpg,1920,1080,motor,1782,725,1920,985
frame330.jpg,1920,1080,motor,1491,552,1605,703
frame330.jpg,1920,1080,motor,939,302,980,406
frame330.jpg,1920,1080,motor,871,255,919,348
frame330.jpg,1920,1080,motor,1075,141,1106,198
frame330.jpg,1920,1080,mobil,1402,664,1834,1080
frame330.jpg,1920,1080,mobil,518,777,845,1080
frame330.jpg,1920,1080,mobil,1059,323,1164,433
frame330.jpg,1920,1080,mobil,1055,233,1151,338
frame330.jpg,1920,1080,mobil,914,203,979,302
frame330.jpg,1920,1080,mobil,591,283,698,395
frame330.jpg,1920,1080,mobil,697,192,769,270
frame330.jpg,1920,1080,mobil,928,151,976,205
frame330.jpg,1920,1080,mobil,862,142,901,187
frame332.jpg,1920,1080,motor,1516,570,1629,707
frame332.jpg,1920,1080,motor,937,309,978,415
frame332.jpg,1920,1080,motor,876,257,923,347
frame332.jpg,1920,1080,motor,1076,148,1106,198
frame332.jpg,1920,1080,mobil,1435,720,1869,1075
frame332.jpg,1920,1080,mobil,555,812,858,1080
frame332.jpg,1920,1080,mobil,597,279,703,405
frame332.jpg,1920,1080,mobil,1061,324,1168,438
frame332.jpg,1920,1080,mobil,1047,242,1164,352
frame332.jpg,1920,1080,mobil,910,210,994,305
frame332.jpg,1920,1080,mobil,696,195,771,273
frame332.jpg,1920,1080,mobil,862,137,901,188
frame332.jpg,1920,1080,mobil,929,152,982,212
frame33.jpg,1920,1080,motor,59,792,189,1042
frame33.jpg,1920,1080,mobil,543,687,839,1080
frame33.jpg,1920,1080,mobil,362,432,546,625
frame33.jpg,1920,1080,mobil,580,330,702,459
frame33.jpg,1920,1080,mobil,710,437,853,610
frame33.jpg,1920,1080,mobil,946,536,1134,736
frame33.jpg,1920,1080,mobil,1310,434,1509,619
frame33.jpg,1920,1080,mobil,1114,362,1228,516
frame33.jpg,1920,1080,mobil,932,300,1035,434
frame33.jpg,1920,1080,mobil,1034,262,1116,353
frame33.jpg,1920,1080,mobil,992,221,1055,292
frame33.jpg,1920,1080,mobil,889,215,959,303
frame33.jpg,1920,1080,mobil,782,210,851,279
frame329.jpg,1920,1080,mobil,1398,668,1814,1080
frame329.jpg,1920,1080,mobil,537,778,864,1080
frame329.jpg,1920,1080,mobil,1059,328,1169,430
frame329.jpg,1920,1080,mobil,1052,238,1159,336
frame329.jpg,1920,1080,mobil,915,202,989,301
frame329.jpg,1920,1080,mobil,594,280,706,393
frame329.jpg,1920,1080,mobil,703,192,769,265
frame329.jpg,1920,1080,mobil,862,134,897,189
frame329.jpg,1920,1080,mobil,925,148,978,206
frame329.jpg,1920,1080,motor,1761,732,1920,983
frame329.jpg,1920,1080,motor,1484,550,1592,689
frame329.jpg,1920,1080,motor,944,297,980,396
frame329.jpg,1920,1080,motor,868,251,912,345
frame329.jpg,1920,1080,motor,1076,150,1102,200
frame328.jpg,1920,1080,motor,1751,710,1911,966
frame328.jpg,1920,1080,motor,1485,545,1580,673
frame328.jpg,1920,1080,motor,944,293,982,398
frame328.jpg,1920,1080,motor,868,253,914,339
